frame_id,time,detected,x1,y1,c1
82.0,4.5,1.0,116.51191711425781,196.9720916748047,0.5373678803443909
83.0,4.555555555555555,1.0,121.38858032226562,194.05487060546875,0.5642051696777344
84.0,4.611111111111111,1.0,127.64195251464844,190.4295654296875,0.5460811853408813
85.0,4.666666666666666,1.0,136.22889709472656,181.83047485351562,0.5269914865493774
86.0,4.722222222222222,1.0,142.134521484375,177.45941162109375,0.5610105395317078
87.0,4.777777777777778,1.0,146.53611755371094,172.77967834472656,0.5453388094902039
88.0,4.833333333333333,1.0,152.0029296875,171.12936401367188,0.6506224274635315
89.0,4.888888888888888,1.0,158.40538024902344,168.32058715820312,0.6027830243110657
90.0,4.944444444444444,1.0,165.796142578125,168.51229858398438,0.5925770998001099
91.0,5.0,1.0,175.78036499023438,165.9207763671875,0.5850130915641785
92.0,5.055555555555555,1.0,187.06008911132812,164.2821044921875,0.6105546355247498
93.0,5.111111111111111,1.0,196.49624633789062,162.86090087890625,0.48750364780426025
94.0,5.166666666666666,1.0,206.5085906982422,161.52279663085938,0.6746505498886108
95.0,5.222222222222222,1.0,217.215576171875,158.49880981445312,0.6435554623603821
96.0,5.277777777777778,1.0,228.5901641845703,154.70571899414062,0.5940766930580139
97.0,5.333333333333333,1.0,241.867919921875,151.02410888671875,0.7184915542602539
98.0,5.388888888888888,1.0,255.41127014160156,145.7720947265625,0.7387884259223938
99.0,5.444444444444444,1.0,267.77825927734375,137.44168090820312,0.6565550565719604
100.0,5.5,1.0,276.4249267578125,131.11727905273438,0.7040531039237976
101.0,5.555555555555555,1.0,283.98309326171875,125.48243713378906,0.5817376375198364
102.0,5.611111111111111,1.0,289.5992736816406,121.16133117675781,0.6689239144325256
103.0,5.666666666666666,1.0,295.90057373046875,117.10713195800781,0.683151364326477
104.0,5.722222222222222,1.0,302.09228515625,114.47209167480469,0.6421089768409729
105.0,5.777777777777778,1.0,310.00238037109375,110.78440856933594,0.5498825311660767
106.0,5.833333333333333,1.0,319.51507568359375,109.57772827148438,0.5642403364181519
107.0,5.888888888888888,1.0,327.4717102050781,111.40428161621094,0.6034311652183533
108.0,5.944444444444444,1.0,335.12969970703125,116.13478088378906,0.5235265493392944
109.0,6.0,1.0,339.993408203125,122.15733337402344,0.5510690808296204
110.0,6.055555555555555,1.0,343.6982727050781,129.43812561035156,0.6490004062652588
111.0,6.111111111111111,1.0,345.46075439453125,136.5122833251953,0.622454822063446
112.0,6.166666666666666,1.0,346.498046875,142.98388671875,0.6335775256156921
113.0,6.222222222222221,1.0,346.74859619140625,150.47174072265625,0.5733349919319153
114.0,6.277777777777778,1.0,347.21875,160.52322387695312,0.6172687411308289
115.0,6.333333333333333,1.0,346.27923583984375,174.19430541992188,0.5500913262367249
116.0,6.388888888888888,1.0,343.26092529296875,188.5911865234375,0.5940687656402588
117.0,6.444444444444444,1.0,338.7742614746094,197.6390380859375,0.7319404482841492
118.0,6.5,1.0,336.09820556640625,204.0092010498047,0.7040666341781616
119.0,6.555555555555555,1.0,334.7940979003906,209.43984985351562,0.6331322193145752
120.0,6.611111111111111,1.0,333.94573974609375,215.93222045898438,0.626746654510498
121.0,6.666666666666666,1.0,334.36029052734375,225.99301147460938,0.598645806312561
122.0,6.722222222222221,1.0,335.51092529296875,241.5773468017578,0.6854575872421265
123.0,6.777777777777778,1.0,334.878173828125,255.21160888671875,0.5971311330795288
124.0,6.833333333333333,1.0,334.2276611328125,265.06365966796875,0.5707948803901672
125.0,6.888888888888888,1.0,331.43804931640625,272.4050598144531,0.725232720375061
126.0,6.944444444444444,1.0,326.703125,279.72686767578125,0.6943480372428894
127.0,7.0,1.0,319.507080078125,285.1191711425781,0.7376466989517212
128.0,7.055555555555555,1.0,310.530517578125,288.81939697265625,0.6542243957519531
129.0,7.111111111111111,1.0,301.1918029785156,289.88970947265625,0.6767568588256836
130.0,7.166666666666666,1.0,293.0161437988281,288.4642639160156,0.7176856398582458
131.0,7.222222222222221,1.0,286.01519775390625,285.07611083984375,0.6208363771438599
132.0,7.277777777777778,1.0,278.44866943359375,281.76495361328125,0.6692447662353516
133.0,7.333333333333333,1.0,272.77569580078125,276.7252197265625,0.5611506104469299
134.0,7.388888888888888,1.0,267.82928466796875,269.9725341796875,0.6505060195922852
135.0,7.444444444444444,1.0,264.1422119140625,259.4934387207031,0.5617537498474121
136.0,7.5,1.0,261.9654541015625,248.11239624023438,0.6287646293640137
137.0,7.555555555555555,1.0,263.07452392578125,238.297607421875,0.6167874932289124
138.0,7.611111111111111,1.0,268.3795166015625,229.86663818359375,0.6464328765869141
139.0,7.666666666666666,1.0,278.7642517089844,221.72943115234375,0.6108402609825134
140.0,7.722222222222221,1.0,287.496826171875,217.79498291015625,0.6505408883094788
141.0,7.777777777777778,1.0,289.9374084472656,216.0252685546875,0.5958772897720337
142.0,7.833333333333333,1.0,290.82867431640625,215.30227661132812,0.5791681408882141
143.0,7.888888888888888,1.0,292.58160400390625,214.7045135498047,0.6313267946243286
144.0,7.944444444444444,1.0,296.72906494140625,213.76797485351562,0.6371180415153503
145.0,8.0,1.0,305.8759765625,210.89154052734375,0.6362488865852356
146.0,8.055555555555555,1.0,318.17791748046875,209.39520263671875,0.6474551558494568
147.0,8.11111111111111,1.0,335.7864990234375,206.03590393066406,0.62964928150177
148.0,8.166666666666666,1.0,349.802001953125,204.26617431640625,0.6871206760406494
149.0,8.222222222222221,1.0,360.63934326171875,203.34732055664062,0.6388750076293945
150.0,8.277777777777777,1.0,368.59759521484375,202.36798095703125,0.6735899448394775
151.0,8.333333333333332,1.0,374.92254638671875,200.68344116210938,0.7614511847496033
152.0,8.38888888888889,1.0,380.7485656738281,199.178955078125,0.6795824766159058
153.0,8.444444444444445,1.0,388.8026123046875,197.08009338378906,0.6960932016372681
154.0,8.5,1.0,401.0456237792969,193.85250854492188,0.724645733833313
155.0,8.555555555555555,1.0,411.58544921875,190.76068115234375,0.725608766078949
156.0,8.61111111111111,1.0,419.12030029296875,188.082275390625,0.7250776290893555
157.0,8.666666666666666,1.0,425.0123596191406,186.63613891601562,0.7363844513893127
158.0,8.722222222222221,1.0,430.61773681640625,184.91714477539062,0.6765547394752502
159.0,8.777777777777777,1.0,434.532958984375,183.26895141601562,0.5807073712348938
160.0,8.833333333333332,1.0,437.01800537109375,183.02230834960938,0.6158937811851501
161.0,8.88888888888889,1.0,436.677001953125,183.06558227539062,0.6391332149505615
162.0,8.944444444444445,1.0,435.162841796875,183.06085205078125,0.5318059921264648
163.0,9.0,1.0,432.2798767089844,184.05282592773438,0.6718186736106873
164.0,9.055555555555555,1.0,432.21343994140625,183.90150451660156,0.6940559148788452
165.0,9.11111111111111,1.0,434.0551452636719,182.88485717773438,0.6608981490135193
166.0,9.166666666666666,1.0,438.2220458984375,181.19992065429688,0.5541792511940002
167.0,9.222222222222221,1.0,442.0816955566406,176.93533325195312,0.5360578298568726
168.0,9.277777777777777,1.0,441.29364013671875,176.4923095703125,0.4970337748527527
169.0,9.333333333333332,1.0,438.0826110839844,176.95977783203125,0.6083513498306274
170.0,9.388888888888888,1.0,432.2415466308594,176.90780639648438,0.718513548374176
171.0,9.444444444444445,1.0,425.8088073730469,176.62020874023438,0.7244488000869751
172.0,9.5,1.0,421.81591796875,174.4989776611328,0.6117019057273865
173.0,9.555555555555555,1.0,417.290283203125,174.81991577148438,0.5967404246330261
174.0,9.61111111111111,1.0,416.1779479980469,170.81686401367188,0.6320271492004395
175.0,9.666666666666666,1.0,417.3744812011719,170.3684844970703,0.5597574710845947
176.0,9.722222222222221,1.0,419.8795166015625,167.76364135742188,0.5238752961158752
177.0,9.777777777777777,1.0,421.58074951171875,164.18618774414062,0.6069231629371643
178.0,9.833333333333332,1.0,422.0151062011719,165.36227416992188,0.5593568086624146
179.0,9.888888888888888,0.0,,,
180.0,9.944444444444445,1.0,423.09771728515625,163.14447021484375,0.4544984996318817
181.0,10.0,0.0,,,
182.0,10.055555555555555,1.0,432.25518798828125,164.06927490234375,0.5498103499412537
183.0,10.11111111111111,0.0,,,
184.0,10.166666666666666,1.0,437.9849548339844,172.8500213623047,0.48198822140693665
185.0,10.222222222222221,1.0,435.4297790527344,179.95362854003906,0.5117802023887634
186.0,10.277777777777777,1.0,431.6751708984375,182.59744262695312,0.4635566771030426
187.0,10.333333333333332,1.0,429.23614501953125,186.70101928710938,0.513384997844696
188.0,10.388888888888888,1.0,427.480224609375,198.93984985351562,0.6671109795570374
189.0,10.444444444444445,1.0,426.28271484375,209.350341796875,0.607129693031311
190.0,10.5,1.0,423.71502685546875,221.28741455078125,0.5268594026565552
191.0,10.555555555555555,1.0,418.4140625,229.53057861328125,0.4565604627132416
192.0,10.61111111111111,0.0,,,
193.0,10.666666666666666,0.0,,,
194.0,10.722222222222221,1.0,393.96026611328125,250.55088806152344,0.5074743628501892
195.0,10.777777777777777,1.0,386.45977783203125,249.06521606445312,0.5334553718566895
196.0,10.833333333333332,1.0,381.6728210449219,247.28717041015625,0.6675129532814026
197.0,10.888888888888888,1.0,379.0518798828125,243.71466064453125,0.6032322645187378
198.0,10.944444444444445,1.0,376.9965515136719,238.57965087890625,0.5883841514587402
199.0,11.0,1.0,375.4224853515625,228.38482666015625,0.7247015237808228
200.0,11.055555555555555,1.0,374.8891906738281,213.08203125,0.5982769131660461
201.0,11.11111111111111,1.0,375.5244445800781,203.31881713867188,0.6013730764389038
202.0,11.166666666666666,1.0,375.4630126953125,196.1842041015625,0.6551452279090881
203.0,11.222222222222221,1.0,375.094482421875,190.0677490234375,0.6019638180732727
204.0,11.277777777777777,1.0,374.1783142089844,183.5914306640625,0.6041542291641235
205.0,11.333333333333332,1.0,371.224853515625,176.5484161376953,0.6423950791358948
206.0,11.388888888888888,1.0,367.26727294921875,168.58078002929688,0.553581953048706
207.0,11.444444444444445,1.0,361.2142333984375,160.55081176757812,0.6747015714645386
208.0,11.5,1.0,355.41845703125,152.6426239013672,0.6122223138809204
209.0,11.555555555555555,1.0,348.51629638671875,144.44015502929688,0.6356549859046936
210.0,11.61111111111111,1.0,341.399658203125,138.29034423828125,0.5655983090400696
211.0,11.666666666666666,1.0,335.9268798828125,132.4800567626953,0.606073260307312
212.0,11.722222222222221,1.0,328.5164489746094,126.06343078613281,0.5309972167015076
213.0,11.777777777777777,1.0,320.1298828125,121.18940734863281,0.5854164361953735
214.0,11.833333333333332,1.0,310.7392883300781,116.57810974121094,0.5859079957008362
215.0,11.888888888888888,1.0,302.063720703125,112.86981201171875,0.5579612255096436
216.0,11.944444444444445,1.0,292.5838317871094,110.69573211669922,0.5814319252967834
217.0,12.0,1.0,284.63818359375,110.27349853515625,0.6311991810798645
218.0,12.055555555555555,1.0,276.49853515625,111.17807006835938,0.6078924536705017
219.0,12.11111111111111,1.0,267.99224853515625,111.71975708007812,0.662892758846283
220.0,12.166666666666666,1.0,260.6115417480469,110.87356567382812,0.6376428008079529
221.0,12.222222222222221,1.0,252.14187622070312,109.01953125,0.6391627192497253
222.0,12.277777777777777,1.0,241.66970825195312,106.16848754882812,0.5922651886940002
223.0,12.333333333333332,1.0,232.74154663085938,101.88390350341797,0.60088711977005
224.0,12.388888888888888,1.0,224.5016632080078,97.71128845214844,0.6241545081138611
225.0,12.444444444444443,1.0,218.2494659423828,97.22295379638672,0.6438546180725098
226.0,12.5,1.0,212.47402954101562,97.110107421875,0.6308130621910095
227.0,12.555555555555555,1.0,206.07369995117188,99.68702697753906,0.6035617589950562
228.0,12.61111111111111,1.0,199.8262481689453,104.46212768554688,0.5736879706382751
229.0,12.666666666666666,1.0,192.18499755859375,110.1115951538086,0.6077044606208801
230.0,12.722222222222221,1.0,184.59356689453125,118.36007690429688,0.5586717128753662
231.0,12.777777777777777,1.0,179.7609405517578,126.34246826171875,0.5688101053237915
232.0,12.833333333333332,1.0,176.02285766601562,134.83270263671875,0.6673797965049744
233.0,12.888888888888888,1.0,173.32923889160156,143.61001586914062,0.5817134380340576
234.0,12.944444444444443,1.0,171.90646362304688,154.52871704101562,0.5855638980865479
235.0,13.0,1.0,172.60861206054688,164.36708068847656,0.5640692114830017
236.0,13.055555555555555,1.0,175.57843017578125,172.80691528320312,0.6754912734031677
237.0,13.11111111111111,1.0,177.72079467773438,180.00546264648438,0.6278650760650635
238.0,13.166666666666666,1.0,179.9537353515625,183.54388427734375,0.6044116020202637
239.0,13.222222222222221,1.0,182.6988525390625,186.415283203125,0.6052161455154419
240.0,13.277777777777777,1.0,183.49693298339844,190.20294189453125,0.5803487300872803
241.0,13.333333333333332,1.0,186.0657958984375,196.3109130859375,0.5865827798843384
242.0,13.388888888888888,1.0,189.0608367919922,199.85020446777344,0.6156260371208191
243.0,13.444444444444443,1.0,194.84271240234375,206.18328857421875,0.6229968070983887
244.0,13.5,1.0,202.14630126953125,220.84848022460938,0.5780652165412903
245.0,13.555555555555555,1.0,210.13665771484375,231.94296264648438,0.6346715092658997
246.0,13.61111111111111,1.0,214.6581268310547,241.4368896484375,0.664866030216217
247.0,13.666666666666666,1.0,219.73434448242188,246.83499145507812,0.6703752875328064
248.0,13.722222222222221,1.0,225.55670166015625,250.70982360839844,0.5611437559127808
249.0,13.777777777777777,1.0,236.05638122558594,251.6570587158203,0.6340732574462891
250.0,13.833333333333332,1.0,246.06591796875,250.45164489746094,0.7011507749557495
251.0,13.888888888888888,1.0,252.47512817382812,249.70071411132812,0.7076684832572937
252.0,13.944444444444443,1.0,257.2996520996094,247.80459594726562,0.6989943385124207
253.0,14.0,1.0,260.3412170410156,246.0940399169922,0.6769756078720093
254.0,14.055555555555555,1.0,266.6009826660156,244.91224670410156,0.6910077929496765
255.0,14.11111111111111,1.0,272.64434814453125,243.07485961914062,0.6250512599945068
256.0,14.166666666666666,1.0,279.6201171875,243.09292602539062,0.591922402381897
257.0,14.222222222222221,1.0,291.411865234375,242.2770538330078,0.5675619840621948
258.0,14.277777777777777,1.0,305.1995544433594,241.10720825195312,0.6036822199821472
259.0,14.333333333333332,1.0,319.22210693359375,241.30906677246094,0.6248723864555359
260.0,14.388888888888888,1.0,330.5472717285156,241.8358154296875,0.5997150540351868
261.0,14.444444444444443,1.0,340.87628173828125,239.54638671875,0.5947010517120361
262.0,14.5,1.0,350.686279296875,236.7147979736328,0.60111004114151
263.0,14.555555555555555,1.0,361.61334228515625,232.24168395996094,0.6584205627441406
264.0,14.61111111111111,1.0,370.42230224609375,227.07229614257812,0.6329441070556641
265.0,14.666666666666666,1.0,376.03289794921875,221.89918518066406,0.6879099011421204
266.0,14.722222222222221,1.0,378.62054443359375,218.91018676757812,0.5890898704528809
267.0,14.777777777777777,1.0,382.9092102050781,212.53445434570312,0.6031758785247803
268.0,14.833333333333332,1.0,385.7724609375,205.72015380859375,0.599051833152771
269.0,14.888888888888888,1.0,391.0673828125,192.86358642578125,0.642537534236908
270.0,14.944444444444443,1.0,398.07275390625,177.6959228515625,0.6165704727172852
271.0,15.0,1.0,401.86761474609375,167.50152587890625,0.6581010222434998
272.0,15.055555555555555,1.0,402.3238525390625,161.53309631347656,0.6213788986206055
273.0,15.11111111111111,1.0,401.55169677734375,157.13970947265625,0.644475519657135
274.0,15.166666666666666,1.0,400.6275329589844,152.71795654296875,0.66780686378479
275.0,15.222222222222221,1.0,396.2443542480469,146.1846923828125,0.7136300206184387
276.0,15.277777777777777,1.0,390.77301025390625,138.06719970703125,0.583627462387085
277.0,15.333333333333332,1.0,383.43426513671875,128.68028259277344,0.5917930006980896
278.0,15.388888888888888,1.0,375.6558532714844,121.87874603271484,0.6692517399787903
279.0,15.444444444444443,1.0,367.820556640625,117.80625915527344,0.5516541004180908
280.0,15.5,1.0,360.11309814453125,115.82929992675781,0.5176073312759399
281.0,15.555555555555555,1.0,352.5145568847656,115.82725524902344,0.5525025129318237
282.0,15.61111111111111,1.0,342.7005310058594,118.68710327148438,0.6102074384689331
283.0,15.666666666666666,1.0,335.15765380859375,126.03717041015625,0.5460624694824219
284.0,15.722222222222221,1.0,330.31591796875,132.93228149414062,0.5480033159255981
285.0,15.777777777777777,1.0,327.93609619140625,137.04307556152344,0.5703954100608826
286.0,15.833333333333332,1.0,328.63800048828125,140.79759216308594,0.5579360127449036
287.0,15.888888888888888,1.0,331.582763671875,145.04872131347656,0.6123973727226257
288.0,15.944444444444443,1.0,338.6080322265625,151.28042602539062,0.6199980974197388
289.0,16.0,1.0,349.434814453125,161.38491821289062,0.6239778995513916
290.0,16.055555555555554,1.0,356.98101806640625,169.88839721679688,0.6620920300483704
291.0,16.11111111111111,1.0,360.87518310546875,174.2904052734375,0.6746136546134949
292.0,16.166666666666664,1.0,363.03594970703125,178.49624633789062,0.6641151905059814
293.0,16.22222222222222,1.0,364.01336669921875,184.33413696289062,0.6636458039283752
294.0,16.27777777777778,1.0,362.71160888671875,192.65188598632812,0.6385278105735779
295.0,16.333333333333332,1.0,359.23114013671875,202.09136962890625,0.572966992855072
296.0,16.38888888888889,1.0,353.1409912109375,212.2431640625,0.6032421588897705
297.0,16.444444444444443,1.0,347.94610595703125,218.97592163085938,0.6253302097320557
298.0,16.5,1.0,343.9549560546875,224.02133178710938,0.6255021691322327
299.0,16.555555555555554,1.0,340.1060791015625,227.96484375,0.6145562529563904
300.0,16.61111111111111,1.0,336.1170959472656,233.21595764160156,0.7070751786231995
301.0,16.666666666666664,1.0,330.3699951171875,236.0955810546875,0.6714260578155518
302.0,16.72222222222222,1.0,326.8280029296875,239.5673828125,0.6322733163833618
303.0,16.77777777777778,1.0,320.1982727050781,243.18667602539062,0.6123287677764893
304.0,16.833333333333332,1.0,310.6063232421875,246.72042846679688,0.6693877577781677
305.0,16.88888888888889,1.0,298.8878173828125,249.73812866210938,0.614447295665741
306.0,16.944444444444443,1.0,288.408203125,252.30506896972656,0.6569972634315491
307.0,17.0,1.0,281.07989501953125,253.5573272705078,0.6985283493995667
308.0,17.055555555555554,1.0,275.08880615234375,255.59207153320312,0.6598849296569824
309.0,17.11111111111111,1.0,270.5225830078125,259.0509948730469,0.7059198617935181
310.0,17.166666666666664,1.0,265.2652282714844,265.87567138671875,0.6603266000747681
311.0,17.22222222222222,1.0,260.5068054199219,275.2383728027344,0.6147427558898926
312.0,17.27777777777778,1.0,257.4434814453125,282.5726318359375,0.6282232999801636
313.0,17.333333333333332,1.0,253.01220703125,286.65875244140625,0.6440778970718384
314.0,17.38888888888889,1.0,250.623046875,291.04266357421875,0.657961368560791
315.0,17.444444444444443,1.0,244.09814453125,296.34228515625,0.6852298378944397
316.0,17.5,1.0,235.63739013671875,300.0133056640625,0.5879639983177185
317.0,17.555555555555554,1.0,224.36099243164062,301.49871826171875,0.6275796294212341
318.0,17.61111111111111,1.0,213.6387176513672,299.22393798828125,0.6993440389633179
319.0,17.666666666666664,1.0,206.21163940429688,296.3902587890625,0.6580588221549988
320.0,17.72222222222222,1.0,200.29995727539062,290.73193359375,0.661994218826294
321.0,17.77777777777778,1.0,195.95065307617188,283.90399169921875,0.6137259602546692
322.0,17.833333333333332,1.0,193.37069702148438,277.8981018066406,0.6126394867897034
323.0,17.88888888888889,1.0,192.31033325195312,270.84759521484375,0.6711485981941223
324.0,17.944444444444443,1.0,192.4087677001953,263.8810729980469,0.6642427444458008
325.0,18.0,1.0,195.23089599609375,253.14840698242188,0.6759646534919739
326.0,18.055555555555554,1.0,200.55276489257812,240.73446655273438,0.6418629288673401
327.0,18.11111111111111,1.0,206.52001953125,233.42852783203125,0.5447731614112854
328.0,18.166666666666664,1.0,211.29534912109375,228.16433715820312,0.5435309410095215
329.0,18.22222222222222,1.0,217.57884216308594,227.6225128173828,0.6234099268913269
330.0,18.277777777777775,1.0,226.40753173828125,229.23446655273438,0.6063452959060669
331.0,18.333333333333332,1.0,238.01885986328125,233.58026123046875,0.5764478445053101
332.0,18.38888888888889,1.0,243.44573974609375,237.1470489501953,0.610385537147522
333.0,18.444444444444443,1.0,246.10574340820312,238.35098266601562,0.5740575194358826
334.0,18.5,1.0,248.81402587890625,240.57632446289062,0.6516996026039124
335.0,18.555555555555554,1.0,252.06100463867188,242.87281799316406,0.603359580039978
336.0,18.61111111111111,1.0,258.4656982421875,244.9565887451172,0.6591479778289795
337.0,18.666666666666664,1.0,263.58856201171875,246.39549255371094,0.7426086664199829
338.0,18.72222222222222,1.0,269.7014465332031,250.27452087402344,0.6723472476005554
339.0,18.777777777777775,1.0,276.7486572265625,253.11451721191406,0.6758631467819214
340.0,18.833333333333332,1.0,284.6795349121094,257.156005859375,0.6369381546974182
341.0,18.88888888888889,1.0,296.42730712890625,263.18048095703125,0.5872961282730103
342.0,18.944444444444443,1.0,308.8570556640625,270.3614807128906,0.6369199752807617
343.0,19.0,1.0,318.0305480957031,272.8492736816406,0.6360728144645691
344.0,19.055555555555554,1.0,326.5589294433594,277.6500244140625,0.6461510062217712
345.0,19.11111111111111,1.0,333.7926025390625,279.9495849609375,0.5923556089401245
346.0,19.166666666666664,1.0,341.6897888183594,282.91778564453125,0.6484806537628174
347.0,19.22222222222222,1.0,349.8573303222656,283.633544921875,0.6821370720863342
348.0,19.277777777777775,1.0,358.71478271484375,283.56268310546875,0.6595771312713623
349.0,19.333333333333332,1.0,369.57025146484375,283.19671630859375,0.6272088885307312
350.0,19.38888888888889,1.0,382.2626953125,280.55389404296875,0.619982123374939
351.0,19.444444444444443,1.0,392.4129943847656,278.24530029296875,0.6082712411880493
352.0,19.5,0.0,,,
